image	C:/Users/diogo/OneDrive - Universidade de Lisboa/Ambiente de Trabalho/WORK/202402 - Paper SOTA/figs/fig2_new/tophat.png
intensity-scaling	0
gaussian-std	0
ridge-threshold	0.02
maximum-foreground	255
minimum-foreground	0
init-z	true
snake-point-spacing	1
minimum-snake-length	10
maximum-iterations	10000
change-threshold	0.1
check-period	100
alpha	0.01
beta	0.1
gamma	2
external-factor	1
stretch-factor	0.2
number-of-background-radial-sectors	8
background-z-xy-ratio	2.88
radial-near	4
radial-far	8
delta	4
overlap-threshold	1
grouping-distance-threshold	4
grouping-delta	8
minimum-angle-for-soac-linking	2.1
damp-z	false

s           p           x           y           z      fg_int      bg_int
#1
21          69     103.795     225.222           0     64.4934     34.0383
21          70     104.356     226.053           0     49.5492     14.9086
21          71     105.059     226.768           0     37.7065     4.03434
21          72     105.861     227.371           0     33.4139     2.45989
21          73     106.745     227.845           0     34.6477      2.6908
21          74     107.698     228.158           0     34.8196     3.55252
21          75     108.694     228.275           0     32.3429      6.8166
21          76     109.693     228.187           0     27.7276     11.1976
21          77     110.655     227.907           0     20.8195     14.6954
21          78     111.557     227.467           0     13.8258     13.9132
21          79     112.391     226.909           0       7.745     10.2997
21          80     113.165     226.271           0     4.20531      7.0778
21          81     113.894     225.583           0     3.47739      5.1606
21          82     114.591     224.862           0     4.34565     4.31224
21          83     115.264     224.118           0     8.02195     3.75504
21          84     115.916     223.356           0     13.5127     3.11686
21          85     116.552      222.58           0     18.8866     3.38527
21          86     117.177     221.796           0     23.7985       4.236
21          87       117.8      221.01           0     27.3729     5.10099
21          88     118.432     220.231           0     28.3378     6.02127
21          89     119.087     219.472           0     27.6968     6.87697
21          90     119.784      218.75           0     25.6479     7.63916
21          91     120.533     218.083           0     23.3138     7.94242
21          92     121.338     217.485           0     22.0268      8.0464
21          93     122.196     216.965           0     21.8878     7.57557
21          94     123.099     216.529           0     23.0781     7.39773
21          95     124.036     216.171           0     27.1016     7.25803
21          96     124.998     215.887           0     31.9911     6.06692
21          97     125.978     215.673           0     35.9111     4.51121
21          98     126.969     215.523           0     39.8337     2.95561
21          99     127.968     215.431           0     42.0744     1.62493
21         100      128.97     215.386           0      44.169    0.602734
21         101     129.973     215.376           0     46.8013    0.264421
21         102     130.976     215.399           0     48.1677    0.144474
21         103     131.978     215.451           0     49.5164    0.114765
21         104     132.978     215.527           0     50.5032     0.15268
21         105     133.976     215.622           0     51.4654    0.128221
21         106     134.973     215.729           0     53.3347    0.073894
21         107      135.97     215.843           0     55.5425   0.0573633
21         108     136.967     215.953           0     57.4118   0.0300858
21         109     137.965     216.049           0     57.5109     0.02933
21         110     138.965     216.127           0     56.8508   0.0514272
21         111     139.966      216.19           0     55.6915   0.0689304
21         112     140.968     216.237           0     54.6015   0.0856431
21         113      141.97     216.276           0     54.3432    0.203922
21         114     142.973     216.315           0     54.4151    0.378711
21         115     143.975     216.356           0     54.9148    0.529467
21         116     144.977     216.394           0     57.1578    0.934671
21         117      145.98     216.425           0      60.088     3.87133
21         118     146.982     216.454           0     62.0561     10.7395
21         119     147.985      216.48           0     67.9495     17.2322
21         120     148.988     216.499           0     77.8791     20.4597
21         121     149.991     216.514           0     91.3317       19.09
21         122     150.992     216.565           0     102.219      21.265
21         123     151.982     216.725           0     101.382     31.7541
21         124     152.937     217.031           0     88.2798      35.111
21         125     153.857     217.431           0     71.0301     24.1068
21         126     154.753     217.881           0     64.9857     18.0455
21         127     155.615     218.394           0     67.4283     21.5934
21         128     156.386     219.036           0     76.0308     22.8027
21         129     156.955     219.862           0     78.9361     23.7761
21         130     157.255     220.818           0     73.0175     24.0274
21         131     157.353     221.816           0     68.0934     21.2112
21         132     157.339     222.819           0     65.9469      20.293
21         133     157.282     223.821           0     65.8718     19.2871
21         134     157.208     224.821           0     66.4785     17.9438
21         135     157.119      225.82           0     65.4262     16.9338
21         136     157.019     226.818           0     63.3623     16.0428
21         137     156.918     227.816           0      59.034     16.3008
21         138     156.835     228.815           0      54.004     17.6275
21         139     156.779     229.817           0     50.8057     20.1962
21         140     156.757      230.82           0     52.1094      26.232
21         141     156.712     231.822           0     59.5811     33.7678
21         142     156.664     232.823           0     73.3429     37.4397
21         143     156.651     233.826           0     96.6129     37.6248
21         144     156.775     234.821           0     138.643     59.5851
21         145     157.297      235.67           0      157.22     49.4527
#1
22           0      96.765     393.813           0     157.814     112.406
22           1     97.7134     394.134           0     165.725     81.3321
22           2     98.6534     394.479           0     166.489     55.0014
22           3     99.5743     394.873           0     168.447     36.7035
22           4     100.473     395.315           0     167.097     29.0309
22           5     101.339     395.817           0     165.802     27.2376
22           6     102.142     396.416           0     156.093     24.7477
22           7     102.859     397.114           0     140.479     24.5247
22           8     103.529     397.859           0      110.59     24.8415
22           9     104.169     398.628           0     87.4477     24.4872
22          10     104.821     399.389           0     74.1119      21.262
22          11     105.501     400.124           0      68.879     15.6998
22          12     106.202     400.839           0     67.6101      9.8677
22          13     106.902     401.555           0     69.0665     5.39081
22          14     107.587     402.285           0     72.0206      2.6055
22          15     108.263     403.025           0     76.1105      2.2211
22          16     108.936     403.766           0     76.7175     3.10555
22          17     109.626     404.491           0     73.5129     3.88009
22          18     110.342     405.192           0     72.3501     4.95129
22          19     111.079      405.87           0     72.2525     5.96751
22          20     111.828     406.534           0     70.5748     6.57714
22          21     112.591     407.183           0     71.9504     6.96277
22          22     113.363     407.821           0     73.9996     7.21723
22          23     114.134      408.46           0     75.1435     7.49169
22          24     114.899     409.106           0     76.6582     7.68795
22          25     115.655     409.762           0     71.1871     7.86363
22          26     116.404     410.428           0       63.69     7.87053
22          27     117.146       411.1           0     56.7465     7.57915
22          28     117.882     411.779           0     50.0505      7.4579
22          29     118.612     412.465           0     46.3507      6.9381
22          30     119.343     413.149           0     47.3721     6.03699
22          31     120.081     413.826           0     50.1617     4.80964
22          32     120.829     414.492           0     51.7179     3.75597
22          33     121.592     415.141           0     52.8085     3.26508
22          34     122.366     415.776           0     51.8519     3.26275
22          35     123.142     416.409           0     50.8094     3.84214
22          36     123.916     417.044           0     50.5898     4.41411
22          37     124.689     417.681           0     48.8417     5.01894
22          38     125.461     418.318           0      49.028     5.46009
22          39     126.237     418.951           0     50.2994     5.98757
22          40     127.018     419.579           0     48.9117     6.77412
22          41      127.81     420.192           0     46.3947     7.65383
22          42     128.613     420.789           0     42.1948     8.61213
22          43      129.42     421.382           0     39.0513     9.54092
22          44      130.22     421.984           0     40.1495     10.0253
22          45     131.004     422.608           0     42.8213     10.2212
22          46     131.769     423.254           0     45.3808     10.1039
22          47     132.521     423.915           0     46.7379     11.5369
22          48     133.269     424.581           0     45.1617      15.371
22          49     134.025     425.238           0     44.2032     22.1249
22          50     134.796     425.877           0     43.2762     29.6728
22          51     135.576     426.505           0     42.7876     33.1315
22          52     136.356     427.133           0     42.7746     31.1733
22          53     137.119     427.781           0     41.6572     26.3765
22          54     137.859     428.457           0     39.4387     21.2563
22          55     138.585     429.146           0     39.5126     16.8265
22          56     139.322     429.824           0     41.9528     14.4265
22          57       140.1     430.454           0     44.1904     15.0048
22          58     140.945     430.991           0     44.0196     17.8487
22          59     141.854     431.412           0     38.1329     26.0882
22          60       142.8     431.739           0     35.1289     33.8326
22          61     143.751     432.053           0     39.6148     38.6153
22          62     144.666     432.462           0     54.2626     40.0468
22          63     145.481     433.042           0     72.9286     36.1406
22          64     146.077     433.844           0     87.9108      30.712
22          65     146.409     434.788           0     91.8308     34.3847
22          66     146.577     435.776           0      92.095      40.718
22          67     146.696      436.77           0     88.6862     46.9099
22          68     146.827     437.763           0     84.3804     52.3046
22          69     146.971     438.754           0     77.0814     55.7523
#1
23           0     182.824     225.556           0     99.3785     62.1688
23           1     183.616     224.945           0     111.444     55.8695
23           2     184.411     224.337           0     105.519     51.2911
23           3     185.206     223.728           0     96.3292      47.366
23           4     186.002     223.121           0     85.7377     44.9991
23           5     186.794      222.51           0     74.9599      45.166
23           6     187.578     221.888           0     71.1695     44.6461
23           7     188.341     221.241           0     68.4318     44.7629
23           8     189.085      220.57           0     70.7477     44.7275
23           9     189.822     219.894           0     74.8643     42.9926
23          10     190.567     219.225           0     78.7464     40.5819
23          11     191.321     218.568           0     83.1802     38.5931
23          12     192.087     217.924           0     90.5369     36.4546
23          13     192.866     217.295           0     94.2922     35.1498
23          14     193.655      216.68           0     98.8225     33.6485
23          15     194.445     216.065           0     106.029     32.6525
23          16     195.216     215.426           0     111.739     33.0919
23          17      195.95     214.746           0     118.523     34.8456
23          18     196.645     214.026           0      121.43     37.4704
23          19     197.314     213.282           0     123.373     41.0295
23          20     197.977     212.532           0     126.304      44.104
23          21     198.658     211.798           0     126.505     46.6754
23          22     199.384      211.11           0     129.428     47.2703
23          23       200.2      210.53           0     133.152     40.2626
23          24     201.145     210.203           0     135.314     27.8824
23          25      202.14     210.298           0     126.297      32.284
23          26     203.051     210.711           0     113.619     37.7855
23          27     203.883     211.268           0     107.508      36.085
23          28     204.696     211.851           0      110.89     28.5491
23          29     205.546     212.379           0     117.296     22.5474
23          30     206.455     212.799           0     124.029     20.2738
23          31     207.423      213.05           0     126.944     19.8595
23          32      208.42     212.982           0     124.896     28.7513
23          33      209.25     212.431           0     105.734     58.5353
23          34     209.764     211.574           0     77.1203     59.4011
23          35     210.063     210.619           0      52.162     56.8028
23          36     210.297     209.646           0     38.0343     45.8012
23          37     210.606     208.693           0     31.2385     28.3213
23          38      211.08     207.812           0     27.1741     13.6886
23          39     211.728     207.049           0     23.1165     10.4006
23          40     212.502     206.416           0     19.7844     10.6372
23          41     213.349     205.882           0     19.2366      10.601
23          42     214.239     205.424           0     21.1266     10.9003
23          43     215.155     205.021           0     25.3516     11.1138
23          44     216.088      204.66           0     27.8963     12.8864
23          45      217.03      204.32           0     30.7703     16.1165
23          46     217.969     203.975           0     34.8508     20.6028
23          47     218.896     203.596           0     39.7976     24.8979
23          48     219.796      203.16           0     48.2932     27.0118
23          49     220.652     202.641           0     59.7002     27.9896
23          50     221.453     202.041           0     74.4336     31.7677
23          51     222.204     201.379           0     95.3075     39.9795
23          52     222.921     200.682           0     117.453     47.3687
23          53      223.62     199.965           0     129.902     46.7015
23          54      224.32      199.25           0     120.478     37.0142
23          55     225.037     198.551           0     96.2097     25.3705
23          56     225.772     197.873           0     69.2152     17.1331
23          57     226.523      197.21           0     48.9407     13.3739
23          58     227.292      196.57           0     37.6727     12.4754
23          59     228.087     195.962           0     33.6391     12.2275
23          60     228.909     195.392           0     31.6596     9.82329
23          61     229.747     194.844           0     28.9762     5.80268
23          62     230.585     194.297           0     25.1457     3.53926
23          63     231.413     193.735           0     26.0619     2.30833
23          64     232.233      193.16           0     31.7095     1.55445
23          65     233.044     192.575           0     36.3624      1.2358
23          66     233.855     191.988           0     43.0931     1.28735
23          67      234.67     191.408           0     44.9246     1.44372
23          68     235.492     190.837           0     47.9946     1.68273
23          69      236.32     190.274           0     48.6169      1.6781
23          70      237.15     189.715           0     48.4937     1.75874
23          71     237.981     189.157           0     49.1655     1.77588
23          72      238.81     188.596           0     48.9026     1.84406
23          73     239.636     188.031           0     51.0825     1.85791
23          74     240.458     187.459           0     50.7741     1.84655
23          75     241.272     186.878           0     52.5384     2.05857
23          76      242.08     186.287           0     52.1071     2.19523
23          77     242.883      185.69           0      50.013     2.14919
23          78      243.69     185.098           0     47.6869     2.08508
23          79     244.501     184.511           0     43.7643     2.26167
23          80     245.313     183.927           0     43.0432     2.89047
23          81     246.122     183.337           0     42.6589     3.47313
23          82     246.917     182.729           0     45.5932     4.53428
23          83     247.688     182.091           0     50.8793     5.97924
23          84     248.429     181.418           0     59.1002     7.77231
23          85     249.144     180.718           0     71.4469     10.7402
23          86     249.853     180.012           0     88.4323     15.2653
23          87     250.582     179.326           0     102.802     21.4167
23          88     251.335     178.666           0     119.348     27.7257
23          89     252.111     178.034           0     137.144     32.3449
23          90     252.902     177.421           0     139.491     36.2153
23          91     253.698     176.814           0     142.204     41.5001
23          92     254.484     176.196           0     144.183     51.3274
23          93     255.238     175.537           0     146.495     60.5376
23          94     255.952     174.836           0     146.542     62.0538
23          95      256.65     174.118           0     131.912      61.417
23          96     257.362     173.415           0     112.308     59.5606
23          97     258.095     172.734           0     93.7148     50.2692
23          98     258.836     172.061           0     81.2417     36.4541
23          99     259.564     171.374           0     74.4879     25.7977
23         100     260.277     170.672           0     78.1207     19.2674
23         101     260.981      169.96           0     89.5462     15.5411
23         102     261.679     169.243           0     91.1224      14.263
23         103      262.38     168.528           0     89.7715     13.8012
23         104     263.083     167.816           0     89.0116     14.4415
23         105     263.775     167.093           0     87.3122     14.2297
23         106     264.447     166.352           0     86.1717     13.2286
23         107     265.107     165.599           0     91.4662     12.6371
23         108     265.763     164.843           0     99.6304     12.1614
23         109     266.439     164.105           0     109.736     12.7548
23         110     267.151     163.401           0     117.839     14.9867
23         111     267.896     162.734           0     123.618     18.9759
23         112     268.673     162.103           0     125.324      24.002
23         113     269.472     161.501           0     124.472     28.5612
23         114     270.289     160.922           0     130.295     31.6191
23         115     271.126     160.373           0     132.793     33.1319
23         116     271.985     159.859           0      138.48     34.6588
23         117     272.874       159.4           0       134.7     35.6897
23         118     273.785     158.985           0     131.873     37.2035
23         119     274.702     158.585           0     123.316      37.727
23         120     275.618     158.181           0     121.479     38.0756
23         121     276.524     157.756           0     121.444     37.2507
23         122     277.417     157.304           0     123.965     35.8372
23         123     278.283     156.803           0     127.734     34.1488
23         124     279.105     156.231           0     130.457     33.6668
23         125     279.844     155.556           0     129.186      35.575
23         126     280.464     154.772           0     119.742     39.0841
23         127     280.951     153.898           0     103.372      44.117
23         128     281.341     152.976           0     78.2186     47.9098
23         129     281.688     152.037           0     64.1122     43.3541
23         130     282.039       151.1           0     62.9803     32.6529
23         131     282.427     150.177           0     69.5421     20.2079
23         132     282.894     149.292           0      81.665     13.0959
23         133     283.441     148.454           0     87.7904     10.5253
23         134     284.059     147.667           0     88.9418     10.2566
23         135     284.727     146.922           0     78.4468     10.7397
23         136     285.453     146.233           0     67.5932     11.8556
23         137      286.25     145.627           0     62.4415       12.58
23         138     287.118     145.129           0     62.2341     12.7205
23         139     288.034     144.726           0     62.9579      12.141
23         140     288.977     144.389           0     65.1353     11.5685
23         141     289.933     144.096           0     68.2511      11.612
23         142     290.899     143.832           0     69.9089     12.4797
23         143     291.875     143.613           0     69.2067     13.5534
23         144     292.862     143.446           0     67.2607     14.3679
23         145     293.854     143.311           0     65.6153     15.1716
23         146     294.846     143.181           0     65.1775     15.6323
23         147     295.837     143.042           0     64.8822     15.8734
23         148     296.828     142.898           0     64.3528     15.5149
23         149      297.82     142.763           0     63.3428     13.5708
23         150     298.814     142.648           0     62.4175      11.458
23         151     299.809     142.546           0     60.7664     9.62103
23         152     300.805     142.446           0       59.39     8.60817
23         153       301.8     142.336           0     57.9896     8.28841
23         154     302.793     142.209           0     57.2066     9.04714
23         155     303.784     142.069           0       58.33     12.2523
23         156     304.777     141.945           0     60.9633     20.9798
23         157     305.777     141.899           0     67.7625     32.2458
23         158     306.769     142.024           0     79.8222     24.3244
23         159     307.687      142.42           0     87.6884     13.2587
23         160     308.418     143.102           0     89.9594      12.544
23         161     308.892     143.983           0     89.2709     15.7685
23         162     309.143     144.952           0     86.2698     22.6484
23         163     309.254     145.947           0     84.5299     31.2659
23         164     309.294     146.947           0     83.5688     36.3517
23         165       309.3     147.948           0     81.8881       36.56
23         166     309.286     148.949           0     81.8576       34.03
23         167     309.255     149.949           0     84.5838     35.0893
23         168     309.226     150.949           0     92.4655      43.284
23         169      309.22      151.95           0      98.392     51.4469
23         170      309.26      152.95           0     92.0369     47.7342
23         171     309.318     153.949           0     74.9264     38.0652
23         172     309.358     154.949           0     60.3653     26.4981
23         173     309.356      155.95           0     52.3807     16.2067
23         174     309.293     156.949           0     50.4945     9.67799
23         175     309.157     157.941           0     49.4512       6.892
23         176     308.951      158.92           0     48.7267     5.76647
23         177     308.695     159.888           0     49.1058     4.73964
23         178     308.408     160.846           0     50.8202     4.39431
23         179     308.104       161.8           0     53.6911     4.67675
23         180       307.8     162.753           0     55.5581     4.68662
23         181     307.505      163.71           0     56.7765     4.34107
23         182     307.218     164.669           0     59.5806     3.97858
23         183     306.938     165.629           0     63.4844     3.81186
23         184     306.664     166.592           0     66.0927     3.71871
23         185     306.391     167.555           0     70.3668      3.5062
23         186     306.096     168.511           0     76.0329      2.9449
23         187     305.763     169.455           0     76.3472       2.632
23         188     305.388     170.383           0     73.6771     2.31756
23         189     304.965      171.29           0     72.1004     2.22078
23         190     304.505     172.179           0     65.7966     2.30178
23         191     304.025     173.057           0     66.6534     2.66052
23         192     303.537     173.931           0      65.249     2.86279
23         193      303.04       174.8           0     68.8053     2.75555
23         194     302.533     175.663           0     65.2249     2.79379
23         195     302.005     176.513           0     64.4249     3.61522
23         196     301.445     177.342           0     59.2337     4.03942
23         197     300.844     178.143           0     57.8871     4.24032
23         198     300.208     178.915           0     55.8893     4.48985
23         199     299.542     179.663           0     54.9907     4.69299
23         200     298.862     180.397           0     56.6514      4.3245
23         201     298.174     181.123           0     57.2133     3.85857
23         202     297.484     181.848           0     56.1149     2.95538
23         203     296.806     182.585           0     55.1068     2.04174
23         204      296.15     183.341           0     54.1476     1.41488
23         205      295.51     184.111           0     53.2753     1.31845
23         206     294.879     184.887           0     56.4007     2.32518
23         207     294.244      185.66           0     61.6733     4.78203
23         208     293.576     186.406           0     66.8711      8.1714
23         209     292.847     187.092           0     70.3992     10.3164
23         210     292.046     187.691           0     65.7583     9.53701
23         211     291.192     188.213           0     58.5248     8.20507
23         212     290.303     188.674           0     49.6773     7.83939
23         213     289.397     189.098           0     43.7547      8.8678
23         214     288.484     189.508           0     38.9601      11.465
23         215     287.577     189.931           0     39.9876     16.5498
23         216     286.687     190.389           0     44.4193     24.3294
23         217     285.822     190.892           0     54.9727     33.8885
23         218     284.983     191.438           0     66.2996     41.4322
23         219     284.159     192.007           0     75.7234     45.5447
23         220     283.323     192.557           0     77.0769     47.0172
23         221     282.451     193.047           0     74.4246     42.3538
23         222     281.546     193.476           0     65.9464     31.9159
23         223     280.629     193.876           0     57.5972     21.1015
23         224     279.714     194.281           0     47.1691     12.6618
23         225     278.806     194.704           0     39.3954       7.455
23         226     277.906     195.142           0     33.8906     4.20709
23         227     277.008     195.583           0     30.0174     2.05672
23         228      276.11     196.024           0     28.1138    0.857376
23         229     275.211     196.463           0      24.086    0.233783
23         230     274.316     196.912           0       21.54    0.187895
23         231     273.433     197.383           0     18.4185    0.112652
23         232     272.565     197.881           0     17.3472    0.938482
23         233     271.717     198.413           0     19.6807     4.77384
23         234     270.894     198.983           0     27.9298     13.2038
23         235     270.105     199.598           0      42.691     22.2289
23         236     269.376     200.284           0     59.8665     22.6309
23         237     268.719     201.038           0       72.91     18.6955
23         238     268.102     201.826           0     75.6054     20.0446
23         239     267.443     202.579           0     66.7152      25.331
23         240     266.715     203.267           0     53.8189     24.1088
23         241     265.945     203.906           0     42.1042     17.7034
23         242     265.169     204.538           0     34.8553     13.1547
23         243     264.413     205.193           0     31.1197     11.0015
23         244     263.696     205.892           0     29.0847     10.8741
23         245     263.026     206.636           0     27.7124     11.7225
23         246     262.394     207.412           0     25.8203     13.2837
23         247     261.776     208.199           0     25.1525      14.689
23         248     261.162     208.989           0     28.4667     14.8507
23         249     260.578     209.802           0     37.6138     17.5315
23         250     260.089     210.675           0     45.4038      16.984
#1
24           0     143.895     644.515           0     4.16725     3.49537
24           1     144.337     643.615           0     11.6113     5.00932
24           2     144.779     642.715           0     24.1322     5.43351
24           3     145.222     641.815           0     38.5355     4.52741
24           4     145.662     640.914           0     50.8069     3.01236
24           5     146.099     640.011           0     60.4127     1.75319
24           6     146.523     639.103           0     63.0367    0.781817
24           7     146.934     638.188           0     67.5659    0.714664
24           8     147.356     637.278           0     67.5437    0.540943
24           9     147.781      636.37           0     71.5365     0.85207
24          10     148.204     635.461           0     76.3726      1.0676
24          11     148.601      634.54           0     82.7513     1.15752
24          12     148.956     633.602           0     95.6388     1.71913
24          13     149.251     632.644           0     104.719     2.06855
24          14     149.491      631.67           0     122.212     2.63562
24          15     149.723     630.695           0     149.903      2.7922
24          16     150.026     629.739           0     176.949     3.26618
24          17      150.45      628.83           0     178.759     3.90643
24          18     150.958     627.966           0     182.564     5.17987
24          19     151.515     627.132           0     169.493     5.52164
24          20      152.09      626.31           0     172.093     4.96614
24          21     152.666     625.489           0     173.572     4.04732
24          22     153.248     624.672           0     182.353     2.93895
24          23     153.836      623.86           0     191.317      2.1161
24          24     154.455     623.071           0     191.038     2.24586
24          25     155.099     622.302           0     187.567     1.94963
24          26     155.768     621.556           0     168.081     1.84859
24          27     156.436     620.808           0     143.145     1.83187
24          28     157.064     620.026           0     114.165     1.82013
24          29     157.648     619.211           0     94.2145     2.60844
24          30     158.242     618.403           0     93.1899     3.99379
24          31     158.917     617.661           0     93.8429     7.38102
24          32     159.688      617.02           0     92.8417     14.0061
24          33     160.501     616.434           0     86.3162     21.8873
24          34     161.315     615.847           0     81.0751     27.8054
24          35     162.101     615.225           0     78.3904     32.4803
24          36     162.865     614.576           0     78.7761      38.027
24          37     163.639     613.938           0     82.9612     44.0668
24          38     164.435     613.328           0     82.8157     47.6199
24          39     165.247      612.74           0      79.864     44.7062
24          40     166.061     612.154           0     75.1272     37.2338
24          41      166.86     611.549           0     68.3285     28.1608
24          42     167.648     610.928           0     68.0488     19.5147
24          43     168.425     610.294           0      68.616     12.7716
24          44     169.187     609.642           0      73.464     7.97998
24          45     169.935     608.974           0     81.0581     4.72134
24          46      170.67     608.292           0     78.3702     2.58463
24          47     171.396       607.6           0     76.8916     1.37698
24          48     172.115     606.901           0     78.1925    0.606012
24          49     172.832       606.2           0      77.158    0.295892
24          50     173.547     605.497           0     74.7721     0.34428
24          51     174.264     604.796           0     75.4562    0.190194
24          52     174.982     604.095           0     77.9741    0.200161
24          53     175.702     603.398           0     74.7916    0.214178
24          54     176.425     602.703           0     74.8594    0.257513
24          55     177.151     602.011           0     77.9856     0.17779
24          56     177.877     601.319           0     76.8274    0.207763
24          57     178.606     600.631           0     75.6692    0.199913
24          58     179.339     599.947           0     78.1357    0.138416
24          59     180.074     599.264           0     77.5269    0.160542
24          60     180.804     598.577           0     73.0639    0.101487
24          61     181.532     597.887           0     69.8097   0.0647753
24          62     182.254     597.192           0     66.8534   0.0378354
24          63     182.968     596.488           0     65.7721   0.0796911
24          64      183.68     595.781           0     64.4971    0.071374
24          65     184.394     595.076           0     66.3652   0.0573499
24          66     185.106     594.371           0     67.0933   0.0787141
24          67     185.815     593.662           0     69.5209   0.0677718
24          68     186.522      592.95           0     74.2575    0.141412
24          69     187.217     592.228           0     76.7034    0.241636
24          70     187.892     591.486           0     77.5678    0.263309
24          71     188.543     590.723           0     75.0824    0.372666
24          72     189.168     589.939           0     73.9805    0.516097
24          73     189.764     589.132           0     70.1856    0.802007
24          74     190.339     588.311           0     66.6229     1.36323
24          75     190.897     587.478           0       66.25     1.98795
24          76     191.444     586.637           0     64.3344     3.21271
24          77     191.982     585.791           0     67.1913     4.73541
24          78      192.51     584.939           0     64.6701     7.19513
24          79     193.031     584.081           0     64.6396     10.4053
24          80     193.538     583.216           0     55.5212     14.6983
24          81     194.044      582.35           0     50.6707      19.011
24          82     194.554     581.487           0     47.1303     23.5823
24          83     195.081     580.634           0     53.8855     26.9545
24          84     195.627     579.793           0     62.4087     27.6152
24          85     196.202     578.972           0     73.1346     26.0706
24          86     196.796     578.163           0     76.6208     23.2631
24          87     197.398     577.361           0     74.2794     19.5306
24          88     197.996     576.557           0     74.6339     16.3376
24          89     198.585     575.745           0     70.7527     13.9798
24          90     199.161     574.924           0     71.0391     11.6731
24          91     199.719     574.091           0     67.4984     10.2982
24          92     200.268     573.252           0     64.3924     9.27092
24          93     200.816     572.412           0     61.9509     9.10358
24          94     201.375     571.579           0     58.5732     9.39911
24          95     201.947     570.756           0     58.7005      10.097
24          96     202.536     569.944           0     59.5039     12.2446
24          97      203.14     569.143           0     63.9425     15.2053
24          98     203.761     568.356           0     68.8308     17.8682
24          99     204.414     567.596           0     76.1591     20.7933
24         100     205.121     566.884           0     87.4762     23.1361
24         101     205.915     566.272           0     95.4704      28.374
24         102      206.81     565.819           0      98.043     41.5349
24         103     207.765     565.512           0     95.8151      50.008
24         104     208.724      565.22           0     98.0555     42.2599
24         105     209.635     564.801           0     103.569     31.5305
24         106     210.438     564.201           0     109.722     26.6763
24         107     211.112     563.459           0     119.296     24.5626
24         108      211.67     562.626           0     126.709     23.4391
24         109      212.15     561.745           0     136.522     22.6584
24         110     212.563     560.832           0     136.339      21.511
24         111     212.925     559.896           0     136.865     20.6446
24         112     213.243     558.946           0     126.507     20.0109
24         113     213.521     557.982           0     115.718     19.9706
24         114     213.777     557.013           0     104.579     19.5102
24         115     214.049     556.047           0     92.5741     18.5911
24         116     214.375     555.099           0     78.2509     18.0076
24         117     214.778     554.181           0     81.1345     17.0526
24         118     215.252     553.297           0     108.202     16.7024
24         119     215.741     552.421           0     142.997     16.1505
24         120     216.175     551.518           0     162.663     16.2479
24         121     216.504     550.571           0     156.848     16.2851
24         122     216.788     549.609           0     148.142     16.1435
24         123      217.09     548.653           0     142.742     16.2899
24         124     217.418     547.705           0     136.213      16.542
24         125     217.771     546.766           0      138.62     16.6819
24         126     218.147     545.837           0     140.437     16.9559
24         127     218.525     544.908           0     137.635     16.8845
24         128     218.906      543.98           0     141.913     16.4341
24         129     219.287     543.053           0     137.035     16.1645
24         130     219.666     542.124           0     135.083     15.8444
24         131      220.06     541.202           0     137.651      15.843
24         132     220.462     540.284           0      130.67      15.804
24         133     220.877     539.371           0      132.77     15.7989
24         134     221.303     538.463           0     128.941     15.8418
24         135     221.725     537.553           0     129.433     15.3863
24         136     222.148     536.644           0     132.234     15.5561
24         137     222.556     535.728           0     131.356     15.5794
24         138     222.954     534.807           0     138.536     15.7678
24         139     223.343     533.883           0     133.669     15.6595
24         140     223.719     532.953           0     132.952     15.4314
24         141     224.094     532.023           0     134.086     15.5086
24         142     224.456     531.088           0       127.9     15.5098
24         143     224.815     530.152           0     130.958     15.1919
24         144     225.184     529.219           0      131.29     14.7806
24         145     225.548     528.285           0     129.216      14.238
24         146     225.909     527.349           0     133.528     13.7321
24         147     226.259      526.41           0     129.358     13.1265
24         148     226.572     525.457           0      124.43     12.9245
24         149     226.842     524.491           0     120.717     12.4755
24         150     227.071     523.515           0     112.796     12.1015
24         151     227.267     522.532           0     99.1062     11.9123
24         152     227.445     521.545           0     89.3056     11.7827
24         153     227.612     520.556           0     84.6265     11.5042
24         154     227.774     519.566           0     85.6902     11.0023
24         155     227.931     518.576           0     90.7117      10.191
24         156     228.084     517.585           0     95.0794     9.68471
24         157     228.226     516.592           0     99.2859     9.62079
24         158     228.348     515.597           0     103.279     9.92486
24         159     228.441     514.598           0     105.472     10.1504
24         160     228.486     513.597           0     104.986     10.7297
24         161      228.46     512.594           0     101.463     11.9363
24         162     228.351     511.597           0     96.2117     14.2786
24         163     228.172     510.611           0     90.3863     18.9933
24         164     227.955     509.631           0     82.9223     24.8624
24         165     227.738     508.653           0     72.4136     29.4499
24         166     227.532     507.671           0     64.1237     30.9993
24         167     227.342     506.686           0     58.9172     30.2559
24         168     227.178     505.697           0     56.9866     30.1138
24         169     227.007     504.709           0     58.7944      33.293
24         170     226.832     503.722           0     62.5164     41.2986
24         171     226.654     502.735           0     73.3061      52.825
24         172     226.456     501.752           0     88.7938     63.1559
24         173     226.222     500.777           0     99.0622     68.5799
24         174     225.952     499.811           0     94.8789     64.4412
#1
25           0     309.254     145.947           0     84.5299      62.599
25           1     310.248     146.083           0     76.7336     60.5657
25           2      311.24     146.234           0     64.3709       49.96
